id,name,category,address,area,city,state,zip,country,phone,email,url,latitude,longitude,rating,rating_count,main_deity,facebook,instagram,linkedin,twitter,whatsapp,youtube,tiktok,source_file,has_coordinates
REL00193,"Adhipureshwarar And Athikesavaperumal Temple, Chindadiripet",Hindu Temples,"Adhipureshwarar and Athikesavaperumal Temple, Chindadiripet, Chennai - 600002",Chindadiripet,Chennai,Tamil Nadu,600002,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00194,"Murugavel Temple, Chindadiripet",Hindu Temples,"Murugavel Temple, Chindadiripet, Chennai - 600002",Chindadiripet,Chennai,Tamil Nadu,600002,India,,,,,,,0,Murugan,,,,,,,,temple.csv,False
REL00195,"Nageshwari Amman Temple, Chindadiripet",Hindu Temples,"Nageshwari Amman Temple, Chindadiripet, Chennai - 600002",Chindadiripet,Chennai,Tamil Nadu,600002,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00196,"Prasanna Venkatesha Perumal Temple, Periyamedu",Hindu Temples,"Prasanna Venkatesha Perumal Temple, Periyamedu, Chennai - 600003",Periyamedu,Chennai,Tamil Nadu,600003,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00197,"Thiruvattewarar Temple, Triplicane",Hindu Temples,"Thiruvattewarar Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00198,"Kamakala Kameswarar Temple, Triplicane",Hindu Temples,"Kamakala Kameswarar Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00199,"Paripurana Vinayagar Temple, Triplicane",Hindu Temples,"Paripurana Vinayagar Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00200,"Athipara Sakthi Temple, Triplicane",Hindu Temples,"Athipara Sakthi Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00201,"Panduranga Swamy Temple, Triplicane",Hindu Temples,"Panduranga Swamy Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00202,"Anjayanar Temple, Triplicane",Hindu Temples,"Anjayanar Temple, Triplicane, Chennai - 600005",Triplicane,Chennai,Tamil Nadu,600005,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00203,"Ekambareswar Temple, Aminjikarai",Hindu Temples,"Ekambareswar Temple, Aminjikarai, Chennai - 600029",Aminjikarai,Chennai,Tamil Nadu,600029,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00204,"Prasanna Varatharaja Perumal Temple, Aminjikarai",Hindu Temples,"Prasanna Varatharaja Perumal Temple, Aminjikarai, Chennai - 600029",Aminjikarai,Chennai,Tamil Nadu,600029,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00205,"Prasanna Venkatesa Perumal Arul Sakthi Vinayagar Gangaiamman Temple, Choolaimedu",Hindu Temples,"Prasanna Venkatesa Perumal Arul Sakthi Vinayagar Gangaiamman Temple, Choolaimedu, Chennai - 600094",Choolaimedu,Chennai,Tamil Nadu,600094,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00206,"Vembuliamman And Kolathamman Temple, Chetpet",Hindu Temples,"Vembuliamman and Kolathamman Temple, Chetpet, Chennai - 600031",Chetpet,Chennai,Tamil Nadu,600031,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00207,"Sathyavaratharajaperumal Temple, Arumbakkam",Hindu Temples,"Sathyavaratharajaperumal Temple, Arumbakkam, Chennai - 600106",Arumbakkam,Chennai,Tamil Nadu,600106,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00208,"Venugopal Swamy Temple, Choolaimedu",Hindu Temples,"Venugopal Swamy Temple, Choolaimedu, Chennai - 600094",Choolaimedu,Chennai,Tamil Nadu,600094,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00209,"Devi Periyapalayathamman Temple, Shenoynagar",Hindu Temples,"Devi Periyapalayathamman Temple, Shenoynagar, Chennai - 600030",Shenoynagar,Chennai,Tamil Nadu,600030,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00210,"Selva Vinayagar Temple, Shenoynagar, Chetpet",Hindu Temples,"Selva Vinayagar Temple, Shenoynagar, Chetpet, Chennai - 600030","Shenoynagar, Chetpet",Chennai,Tamil Nadu,600030,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00211,"Pidari Uthanachi Amman Mangaleswarar Balavinayagar Temples, Arumbakkam",Hindu Temples,"Pidari Uthanachi Amman Mangaleswarar Balavinayagar Temples, Arumbakkam, Chennai - 600106",,Chennai,Tamil Nadu,600106,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00212,"Vetri Vinayagar Temple, Choolaimedu",Hindu Temples,"Vetri Vinayagar Temple, Choolaimedu, Chennai - 600094",Choolaimedu,Chennai,Tamil Nadu,600094,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00213,"Vetri Selva Vinayagar Temple, Choolaimedu High Road",Hindu Temples,"Vetri Selva Vinayagar Temple, Choolaimedu High Road, Chennai - 600094",Choolaimedu High Road,Chennai,Tamil Nadu,600094,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00214,"Thiruveedhiamman Temple, Aminjikarai",Hindu Temples,"Thiruveedhiamman Temple, Aminjikarai, Chennai - 600029",Aminjikarai,Chennai,Tamil Nadu,600029,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00215,"Ekambareswarar Temple, Poonga Nagar",Hindu Temples,"Ekambareswarar Temple, Poonga Nagar, Chennai - 600003",Poonga Nagar,Chennai,Tamil Nadu,600003,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00216,"Sindhadiri Vinayagar Temple, Poonga Nagar",Hindu Temples,"Sindhadiri Vinayagar Temple, Poonga Nagar, Chennai - 600079",Poonga Nagar,Chennai,Tamil Nadu,600079,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00217,"Sithi Puthi Karpaga Vinaygar Temple, Poonga Nagar",Hindu Temples,"Sithi Puthi Karpaga Vinaygar Temple, Poonga Nagar, Chennai - 600079",Poonga Nagar,Chennai,Tamil Nadu,600079,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00218,"Karpaga Sundaravinayagar Temple, Poonga Nagar",Hindu Temples,"Karpaga Sundaravinayagar Temple, Poonga Nagar, Chennai - 600003",Poonga Nagar,Chennai,Tamil Nadu,600003,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00219,"Kalyana Vinayagar Temple, Kothawal Bazzar",Hindu Temples,"Kalyana Vinayagar Temple, Kothawal Bazzar, Chennai - 600001",Kothawal Bazzar,Chennai,Tamil Nadu,600001,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00220,"Darmaraja Temple, Poonga Nagar",Hindu Temples,"Darmaraja Temple, Poonga Nagar, Chennai - 600001",Poonga Nagar,Chennai,Tamil Nadu,600001,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00221,"Arunachaleswarar Temple, Poonga Nagar",Hindu Temples,"Arunachaleswarar Temple, Poonga Nagar, Chennai - 600079",Poonga Nagar,Chennai,Tamil Nadu,600079,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00222,"Kalyana Venkatesa Perumal Temple, Poonga Nagar",Hindu Temples,"Kalyana Venkatesa Perumal Temple, Poonga Nagar, Chennai - 600003",Poonga Nagar,Chennai,Tamil Nadu,600003,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00223,"Radha Krishna Mandir Temple, Poonga Nagar",Hindu Temples,"Radha Krishna Mandir Temple, Poonga Nagar, Chennai - 600079",Poonga Nagar,Chennai,Tamil Nadu,600079,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00224,"Kothandaramar Temple, Mambalm",Hindu Temples,"Kothandaramar Temple, Mambalm, Chennai - 600033",Mambalm,Chennai,Tamil Nadu,600033,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00225,"Kasi Viswanathaswami And Ellaiamman Temple, Mambalm",Hindu Temples,"Kasi Viswanathaswami And Ellaiamman Temple, Mambalm, Chennai - 600033",Mambalm,Chennai,Tamil Nadu,600033,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00226,"Bhashyakara Adi Chenna Kesava Perumal Temple, Mambalm",Hindu Temples,"Bhashyakara Adi Chenna Kesava Perumal Temple, Mambalm, Chennai - 600033",Mambalm,Chennai,Tamil Nadu,600033,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00227,"Senganni Amman Temple, C.I.T.Nagar",Hindu Temples,"Senganni Amman Temple, C.I.T.Nagar, Chennai - 600035",C.I.T.Nagar,Chennai,Tamil Nadu,600035,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00228,"Vallabha Maha Ganapathy Temple, Mambalm",Hindu Temples,"Vallabha Maha Ganapathy Temple, Mambalm, Chennai - 600033",Mambalm,Chennai,Tamil Nadu,600033,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00229,"Selva Vinayagar Temple, West Mambalm",Hindu Temples,"Selva Vinayagar Temple, West Mambalm, Chennai - 600033",West Mambalm,Chennai,Tamil Nadu,600033,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00230,"Vinaithirkkum Valamuburi Vinayagar Temple, Mambalm",Hindu Temples,"Vinaithirkkum Valamuburi Vinayagar Temple, Mambalm, Chennai - 600033",Mambalm,Chennai,Tamil Nadu,600033,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00231,"Chakkara Vinayagar Temple, Mambalm",Hindu Temples,"Chakkara Vinayagar Temple, Mambalm, Chennai - 600017",Mambalm,Chennai,Tamil Nadu,600017,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00232,"Pidari Mangaliamman And Sidhi Vinayagar Temple, Anna Nagar",Hindu Temples,"Pidari Mangaliamman And Sidhi Vinayagar Temple, Anna Nagar, Chennai - 600040",Anna Nagar,Chennai,Tamil Nadu,600040,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00233,"Makaliamman Temple, Anna Nagar",Hindu Temples,"Makaliamman Temple, Anna Nagar, Chennai - 600040",Anna Nagar,Chennai,Tamil Nadu,600040,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00234,"Muthumari Amman Temple, Arumbakkam",Hindu Temples,"Muthumari Amman Temple, Arumbakkam, Chennai - 600106",Arumbakkam,Chennai,Tamil Nadu,600106,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00235,"Soundreswarar Temple, Saidapet",Hindu Temples,"Soundreswarar Temple, Saidapet, Chennai - 600015",Saidapet,Chennai,Tamil Nadu,600015,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00236,"Sathyanarayana Perumal Temple, West Mamabalam",Hindu Temples,"Sathyanarayana Perumal Temple, West Mamabalam, Chennai - 600033",West Mamabalam,Chennai,Tamil Nadu,600033,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00237,"Vilayattu Vinayagar Temple, T.Nagar",Hindu Temples,"Vilayattu Vinayagar Temple, T.Nagar, Chennai - 600017",T.Nagar,Chennai,Tamil Nadu,600017,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00238,"Paripoorna Vinayagar Alias Santhosi Matha Temple, Virugambakam",Hindu Temples,"Paripoorna Vinayagar alias Santhosi Matha Temple, Virugambakam, Chennai - 600092",Virugambakam,Chennai,Tamil Nadu,600092,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00239,"Vembu Vinayagar Temple, Choolaimedu",Hindu Temples,"Vembu Vinayagar Temple, Choolaimedu, Chennai - 600094",Choolaimedu,Chennai,Tamil Nadu,600094,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00240,"Parasuramalingeswarar Temple, Ayanavaram",Hindu Temples,"Parasuramalingeswarar Temple, Ayanavaram, Chennai - 600023",Ayanavaram,Chennai,Tamil Nadu,600023,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00241,"Mulakaliamman Temple, Ayanavaram",Hindu Temples,"Mulakaliamman Temple, Ayanavaram, Chennai - 600023",Ayanavaram,Chennai,Tamil Nadu,600023,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00242,"Selliamman Muthiamman Temple, Ayanavaram",Hindu Temples,"Selliamman Muthiamman Temple, Ayanavaram, Chennai - 600023",Ayanavaram,Chennai,Tamil Nadu,600023,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00243,"Melpazani Andar Temple, Ayanavaram",Hindu Temples,"Melpazani Andar Temple, Ayanavaram, Chennai - 600023",Ayanavaram,Chennai,Tamil Nadu,600023,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00244,"Narayaniamman Temple, Ayanavaram",Hindu Temples,"Narayaniamman Temple, Ayanavaram, Chennai - 600023",Ayanavaram,Chennai,Tamil Nadu,600023,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00245,"Kannimoola Ganapathy Temple, Ayanavaram",Hindu Temples,"Kannimoola Ganapathy Temple, Ayanavaram, Chennai - 600023",Ayanavaram,Chennai,Tamil Nadu,600023,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00246,"Dhandeeswarar Temple, Velachery",Hindu Temples,"Dhandeeswarar Temple, Velachery, Chennai - 600042",Velachery,Chennai,Tamil Nadu,600042,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00247,"Yoga Narasimma Swamy Temple, Velachery",Hindu Temples,"Yoga Narasimma Swamy Temple, Velachery, Chennai - 600042",Velachery,Chennai,Tamil Nadu,600042,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00248,"Selliamman Temple, Velachery",Hindu Temples,"Selliamman Temple, Velachery, Chennai - 600042",Velachery,Chennai,Tamil Nadu,600042,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00249,"Padhala Vigneshwarar Temple, Madipakkam",Hindu Temples,"Padhala Vigneshwarar Temple, Madipakkam, Chennai - 600091",Madipakkam,Chennai,Tamil Nadu,600091,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00250,"Lakshmi Narayana Perumal Vagaiyara Temple, Pallikaranai",Hindu Temples,"Lakshmi Narayana Perumal Vagaiyara Temple, Pallikaranai, Chennai - 600100",Pallikaranai,Chennai,Tamil Nadu,600100,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00251,"Kurungaleeshwarar And Vaikundavasa Perumal Temple, Koyambedu",Hindu Temples,"Kurungaleeshwarar And Vaikundavasa Perumal Temple, Koyambedu, Chennai - 600107",Koyambedu,Chennai,Tamil Nadu,600107,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00252,"Marghasagheshwarar Temple, Maduravoyal",Hindu Temples,"Marghasagheshwarar Temple, Maduravoyal, Chennai - 600095",Maduravoyal,Chennai,Tamil Nadu,600095,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00253,"Nantheeshwarar Temple, Adambakkam",Hindu Temples,"Nantheeshwarar Temple, Adambakkam, Chennai - 600088",Adambakkam,Chennai,Tamil Nadu,600088,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00254,"Selva Vinayagar And Kothandaramar Temple, Tambaram",Hindu Temples,"Selva Vinayagar and Kothandaramar Temple, Tambaram, Chennai - 600045",Tambaram,Chengalpattu,Tamil Nadu,600045,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00255,"Karpaga Vinayagar And Kanthaperumanar Temple, Tambaram",Hindu Temples,"Karpaga Vinayagar And Kanthaperumanar Temple, Tambaram, Chennai - 600059",Tambaram,Chengalpattu,Tamil Nadu,600059,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00256,"Vinaitheerthavinayagar Temple, Tambaram",Hindu Temples,"Vinaitheerthavinayagar Temple, Tambaram, Chennai - 600045",Tambaram,Chengalpattu,Tamil Nadu,600045,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00257,"Dhenupureeshwarar Temple, Madampakkam",Hindu Temples,"Dhenupureeshwarar Temple, Madampakkam, Chennai - 600126",Madampakkam,Chengalpattu,Tamil Nadu,600126,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00258,"Ramanadheeshwarar Temple, Porur",Hindu Temples,"Ramanadheeshwarar Temple, Porur, Chennai - 600116",Porur,Chennai,Tamil Nadu,600116,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00259,"Lakshmi Vinayagar Temple, Valasarawakkam",Hindu Temples,"Lakshmi Vinayagar Temple, Valasarawakkam, Chennai - 600087",Valasarawakkam,Chennai,Tamil Nadu,600087,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00260,"Sundara Varadaraja Perumal Temple, Virugambakkam",Hindu Temples,"Sundara Varadaraja Perumal Temple, Virugambakkam, Chennai - 600092",Virugambakkam,Chennai,Tamil Nadu,600092,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00261,"Angala Parameshwari And Kasi Viswanathar Temple, Choolai",Hindu Temples,"Angala Parameshwari And Kasi Viswanathar Temple, Choolai, Chennai - 600112",Choolai,Chennai,Tamil Nadu,600112,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00262,"Kailasanathar Udanurai Karpagambal Temple, Madhavaram",Hindu Temples,"Kailasanathar Udanurai Karpagambal Temple, Madhavaram, Chennai - 600060",Madhavaram,Chennai,Tamil Nadu,600060,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00263,"Chidhamparaswarar Temple, Choolai",Hindu Temples,"Chidhamparaswarar Temple, Choolai, Chennai - 600112",Choolai,Chennai,Tamil Nadu,600112,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00264,"Sidhi Pudhi Sundhra Vinayagar- Lakshmiamman Temple, Pattalam",Hindu Temples,"Sidhi Pudhi Sundhra Vinayagar- Lakshmiamman Temple, Pattalam, Chennai - 600012",Pattalam,Chennai,Tamil Nadu,600012,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00265,"Bhavani Amman Temple, Mutamil Nager",Hindu Temples,"Bhavani Amman Temple, Mutamil Nager, Chennai - 600118",Mutamil Nager,Chennai,Tamil Nadu,600118,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00266,"Sivasubramaniya Swamy Temple, Purasaiwalkam",Hindu Temples,"Sivasubramaniya Swamy Temple, Purasaiwalkam, Chennai - 600007",Purasaiwalkam,Chennai,Tamil Nadu,600007,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00267,"Adhivinayagar Temple, Purasaiwalkam",Hindu Temples,"Adhivinayagar Temple, Purasaiwalkam, Chennai - 600007",Purasaiwalkam,Chennai,Tamil Nadu,600007,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00268,"Sakthivinayagar Temple, Perambure",Hindu Temples,"Sakthivinayagar Temple, Perambure, Chennai - 600011",Perambure,Chennai,Tamil Nadu,600011,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00269,"Chockavel Subrarmaniya Swamy Temple, Choolai",Hindu Temples,"Chockavel Subrarmaniya Swamy Temple, Choolai, Chennai - 600112",Choolai,Chennai,Tamil Nadu,600112,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00270,"Venukopala Swamy Temple, Choolai",Hindu Temples,"Venukopala Swamy Temple, Choolai, Chennai - 600112",Choolai,Chennai,Tamil Nadu,600112,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00271,"Seymathamman And Anantheeshwarar Temple, Perambure",Hindu Temples,"Seymathamman and anantheeshwarar Temple, Perambure, Chennai - 600012",Perambure,Chennai,Tamil Nadu,600012,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00272,"Lakshmi Amman Temple, Sambiyam",Hindu Temples,"Lakshmi Amman Temple, Sambiyam, Chennai - 600011",Sambiyam,Chennai,Tamil Nadu,600011,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00273,"Sundara Vinayager Temple, Otteri",Hindu Temples,"Sundara Vinayager Temple, Otteri, Chennai - 600012",Otteri,Chennai,Tamil Nadu,600012,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00274,"Palani Andaver Temple, Perambur",Hindu Temples,"Palani Andaver Temple, Perambur, Chennai - 600011",Perambur,Chennai,Tamil Nadu,600011,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00275,"Gangadeeswarar Temple, Purasawalkam",Hindu Temples,"Gangadeeswarar Temple, Purasawalkam, Chennai - 600084",Purasawalkam,Chennai,Tamil Nadu,600084,India,,,,,,,0,Shiva,,,,,,,,temple.csv,False
REL00276,"Aadhi Solaia Amman Temple, Purasawalkam",Hindu Temples,"Aadhi Solaia Amman Temple, Purasawalkam, Chennai - 600007",Purasawalkam,Chennai,Tamil Nadu,600007,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00277,"Vembadi Vinayagar Temple, Purasawalkam",Hindu Temples,"Vembadi Vinayagar Temple, Purasawalkam, Chennai - 600007",Purasawalkam,Chennai,Tamil Nadu,600007,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00278,"Vetha Vinayagar Temple, Purasawalkam",Hindu Temples,"Vetha Vinayagar Temple, Purasawalkam, Chennai - 600007",Purasawalkam,Chennai,Tamil Nadu,600007,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00279,"Pamban Swamy Temple, Thiruvanmiyur",Hindu Temples,"Pamban Swamy Temple, Thiruvanmiyur, Chennai - 600041",Thiruvanmiyur,Chennai,Tamil Nadu,600041,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00280,"Ranganatha Perumal Temple, Thiruneermalai",Hindu Temples,"Ranganatha Perumal Temple, Thiruneermalai, Chennai - 600132",Thiruneermalai,Chengalpattu,Tamil Nadu,600132,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00281,"Srinivasa Perumal Temple, Pallavaram",Hindu Temples,"Srinivasa Perumal Temple, Pallavaram, Chennai - 600043",Pallavaram,Chengalpattu,Tamil Nadu,600043,India,,,,,,,0,Perumal,,,,,,,,temple.csv,False
REL00282,"Eratai Pillaiyar Temple, Pammal",Hindu Temples,"Eratai Pillaiyar Temple, Pammal, Chennai - 600075",Pammal,Chengalpattu,Tamil Nadu,600075,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00283,"Om Sakthi Vinayagar Temple, T Nagar",Hindu Temples,"Om Sakthi Vinayagar Temple, T Nagar, Chennai - 600017",T Nagar,Chennai,Tamil Nadu,600017,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00284,"Ardilari Dharmaraja Temple, Alandur",Hindu Temples,"Ardilari Dharmaraja Temple, Alandur, Chennai - 600016",Alandur,Chennai,Tamil Nadu,600016,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00285,"Siva Subra Mania Swamy Temple, Alandur",Hindu Temples,"Siva Subra Mania Swamy Temple, Alandur, Chennai - 600016",Alandur,Chennai,Tamil Nadu,600016,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00286,"Devi Kadumbadi Amman Temple, Alandur",Hindu Temples,"Devi Kadumbadi Amman Temple, Alandur, Chennai - 600016",Alandur,Chennai,Tamil Nadu,600016,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00287,"Periyapalayathamman Temple, Old Washermentpet",Hindu Temples,"Periyapalayathamman Temple, Old Washermentpet, Chennai - 600021",Old Washermentpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00288,"Selva Vinayakar Shawmundeshwari Temple, Old Washermentpet",Hindu Temples,"Selva Vinayakar Shawmundeshwari Temple, Old Washermentpet, Chennai - 600021",Old Washermentpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00289,"Kothanda Ramar Temple, Old Washermentpet",Hindu Temples,"Kothanda Ramar Temple, Old Washermentpet, Chennai - 600021",Old Washermentpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00290,"Devi Karumariamman Temple, Old Washermentpet",Hindu Temples,"Devi Karumariamman Temple, Old Washermentpet, Chennai - 600081",Old Washermentpet,Chennai,Tamil Nadu,600081,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00291,"Katchaleeshwarar Temple, Parrys",Hindu Temples,"Katchaleeshwarar Temple, Parrys, Chennai - 600001",Parrys,Chennai,Tamil Nadu,600001,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00292,"Selva Vinayagar Temple, Parrys",Hindu Temples,"Selva Vinayagar Temple, Parrys, Chennai - 600001",Parrys,Chennai,Tamil Nadu,600001,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00293,"Sengazhuneer Pillayar Temple, Parrys",Hindu Temples,"Sengazhuneer Pillayar Temple, Parrys, Chennai - 600001",Parrys,Chennai,Tamil Nadu,600001,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00294,"Venu Gopala Swamy Temple, Parrys",Hindu Temples,"Venu Gopala Swamy Temple, Parrys, Chennai - 600001",Parrys,Chennai,Tamil Nadu,600001,India,,,,,,,0,Swamy,,,,,,,,temple.csv,False
REL00295,"Natarajar Temple, Parrys",Hindu Temples,"Natarajar Temple, Parrys, Chennai - 600001",Parrys,Chennai,Tamil Nadu,600001,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00296,"Muthu Mariyamman Temple, Old Washermenpet",Hindu Temples,"Muthu Mariyamman Temple, Old Washermenpet, Chennai - 600021",Old Washermenpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00297,"Renuga Parameshwariamman Temple, Parrys",Hindu Temples,"Renuga Parameshwariamman Temple, Parrys, Chennai - 600003",Parrys,Chennai,Tamil Nadu,600003,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00298,"Siddhi Puddhi Ananda Vinayagar Temple, Parrys",Hindu Temples,"Siddhi Puddhi Ananda Vinayagar Temple, Parrys, Chennai - 600001",Parrys,Chennai,Tamil Nadu,600001,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00299,"Nandheeshwarar Temple, Thiruvottriyur",Hindu Temples,"Nandheeshwarar Temple, Thiruvottriyur, Chennai - 600019",Thiruvottriyur,Chennai,Tamil Nadu,600019,India,,,,,,,0,Other,,,,,,,,temple.csv,False
REL00300,"Kamatchiamman Temple, Old Washermentpet",Hindu Temples,"Kamatchiamman Temple, Old Washermentpet, Chennai - 600021",Old Washermentpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
REL00301,"Bala Vinayagar Shawmundeeshwari Temple, Old Washermentpet",Hindu Temples,"Bala Vinayagar Shawmundeeshwari Temple, Old Washermentpet, Chennai - 600021",Old Washermentpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Vinayagar,,,,,,,,temple.csv,False
REL00302,"Chinn Seniamman Temple, Old Washermentpet",Hindu Temples,"Chinn Seniamman Temple, Old Washermentpet, Chennai - 600021",Old Washermentpet,Chennai,Tamil Nadu,600021,India,,,,,,,0,Amman,,,,,,,,temple.csv,False
